"","MUN","lng9110","lng9100","lng0010","lnProd1991","lnProd2000","lnProd2010","Escol1991","Escol2000","EMedio1991","EMedio2000","Urb1991","Urb2000","Analf1991","Analf2000","Gini1991","Gini2000","LnPop1991","LnPop2000","Indus1991","Indus2000","Serv1991","Serv2000","Horas1991","Horas2000","Horas2010","Sal1991","Sal2000","Sal2010","MA","PI","CE","RN","PB","PE","AL","SE","BA"
"250320",250320,1.31467018898037,0.746554287742722,0.568115901237652,2.81063497206481,3.55718925980753,4.12530516104519,5.95050891250185,8.00136361502355,0.171921656746277,0.242967522220328,1,1,0.293979870731819,0.152315653922222,0.862720669621309,0.89608204650497,10.2768426056205,10.6650407657678,0.233497638679044,0.142314714717735,0.43216524577355,0.673179729316603,41.8768737104086,42.4339617577522,51.821695713962,638.144988811978,1283.4512062898,1830.32267223763,0,0,0,0,1,0,0,0,0
"250330",250330,0.908454211587919,0.178969694678883,0.729484516909036,2.2318075488039,2.41077724348279,3.14026176039182,6.47849881626292,5.82268265106536,0.101163063061058,0.16317729614102,0.32604237875498,0.340949706393895,0.501836319044172,0.380029265924452,0.881278652494584,0.909036463190948,8.89768231100446,8.96622851422961,0.125038271578113,0.128170192217314,0.407452378311155,0.694854309147898,34.0536503049349,38.4850263976047,57.7425754660309,306.085004460274,394.049277009838,720.168018369326,0,0,0,0,1,0,0,0,0
"250340",250340,1.03763281572628,0.290915091194666,0.746717724531613,2.22023193135189,2.51114702254655,3.25786474707817,3.44643347712875,5.27720428011492,0.101339564577429,0.178189601927065,0.311424638705065,0.360357841774349,0.511528150267363,0.38878897618235,0.873092570324231,0.899845964172665,7.97453284214468,8.18227973922267,0.251314651349941,0.206052246178528,0.563690650369617,0.636385632009313,30.2858553603196,40.6830315619365,51.5798135223272,209.209795121293,411.266902620082,714.933888235539,0,0,0,0,1,0,0,0,0
"250350",250350,0.812357532548487,0.0664631069163403,0.745894425632147,2.33532757451244,2.40179068142878,3.14768510706093,3.63877613034899,5.41179837425565,0.0409185959494813,0.204191693320013,0.334710276178146,0.449128857704547,0.63481677858936,0.491659060682937,0.873847041084723,0.924810845047237,9.77973674399595,9.73014555851383,0.280858572862226,0.248078619642478,0.37948548192307,0.634371282379147,37.9585138273706,43.8095165277688,58.2874253034863,378.247703302443,436.93108195899,629.986916488617,0,0,0,0,1,0,0,0,0
"250360",250360,0.820393982804532,0.164702899264898,0.655691083539634,2.21441408366288,2.37911698292778,3.03480806646742,4.32446462921585,6.29900505695475,0.0814363786254947,0.127419236153096,0.486655902919125,0.578402090745789,0.59769370146986,0.40332833344028,0.858463110053155,0.892825595486721,9.26188863154695,9.27930657641664,0.223302191216932,0.13187564344094,0.312730463069191,0.639164009419733,33.2859640936727,38.9763991824262,58.1735454495821,262.068070467235,358.819050319629,599.348638595255,0,0,0,0,1,0,0,0,0
"250370",250370,0.879704228296636,0.364185355371548,0.515518872925088,2.63310604648879,2.99729140186034,3.51281027478542,5.9734127254381,6.68918301295242,0.191528179656181,0.231867758845943,0.747547442156031,0.766956044959545,0.365770133963685,0.266557258665189,0.879758909397153,0.90452338856949,10.844919575812,10.9098931738401,0.236948153746209,0.127592927056229,0.431531130579681,0.696217384327799,41.1906149507423,42.6082568962798,53.1504390020681,532.760500952661,706.82188524181,1087.94343041953,0,0,0,0,1,0,0,0,0
"250390",250390,0.944560655200699,0.457159636608324,0.487401018592376,1.78388954067201,2.24104917728033,2.72845019587271,3.93303585186865,5.27547014026826,0.0653081011636799,0.161780549687225,0.358623175406435,0.427302393029848,0.501519244924663,0.400760745324199,0.856654326213186,0.87115397354757,8.62137300785338,8.61540823888237,0.727072002093801,0.137574547836013,0.218695864056449,0.580159645948119,32.5716786898412,32.4783359639126,59.2997852756505,169.960117826113,283.064469362757,522.033561898328,0,0,0,0,1,0,0,0,0
"250400",250400,0.752680089150555,0.387450641861996,0.365229447288559,2.89004628154036,3.27749692340236,3.64272637069092,6.75076355696673,7.8286772228167,0.219348215329664,0.242654001806739,0.942266025566234,0.942557423858053,0.241380654418632,0.163421585278985,0.866753958447454,0.88547412310093,12.6955939339837,12.794731152484,0.261938981099077,0.149266872991725,0.416081463188288,0.661949609513052,42.8925230201939,43.6049408440041,50.3755092696628,687.233370106103,968.047190765863,1240.99370589636,0,0,0,0,1,0,0,0,0
"250410",250410,0.237353933604799,0.754414771256649,-0.51706083765185,2.81192159381891,3.56633636507555,3.0492755274237,4.8384644509477,5.28569602779189,0.0764491652121061,0.0967218387058851,0.599358974362775,0.678703703701882,0.43212668484394,0.389578186968002,0.929928058378697,0.890529617342284,7.53476265463369,7.67786350070136,0.284907384338889,0.0664579031918907,0.207088534931628,0.827453666123221,27.8135643162157,30.2592306000577,68.0040070766269,385.446105546576,614.270459277785,651.7826850205,0,0,0,0,1,0,0,0,0
"250420",250420,0.947970835168379,0.491482009051114,0.456488826117264,2.14669043413167,2.63817244318278,3.09466126930005,5.78307195852752,4.80571777103809,0.0867287935437276,0.123063167332758,0.39642238914405,0.515005008558751,0.615277360807265,0.437701774237494,0.865154456151153,0.900060487009638,8.55622157569089,8.46547875570218,0.26738497732844,0.387443502609262,0.276703148449507,0.554659771850282,38.0153719410566,42.1765456806626,78.9294356793621,306.069648915825,485.143732365783,802.490822491931,0,0,0,0,1,0,0,0,0
"250430",250430,0.773696205480591,0.330278405701693,0.443417799778898,2.35273355950379,2.68301196520548,3.12642976498438,5.42116112562922,6.19797921596577,0.174898791250051,0.191497945607582,0.575574940562215,0.688262452617496,0.41745929274499,0.293181715270486,0.848854361349991,0.886329186312608,10.135392608394,10.1902066614768,0.320657935916186,0.157786744436763,0.404014176496776,0.582783001404763,41.4604605784033,38.121210011787,51.7301082840329,393.50070092846,529.866260660585,773.511677483932,0,0,0,0,1,0,0,0,0
"250440",250440,0.903233850140873,0.492132583871602,0.411101266269271,2.12139854411976,2.61353112799136,3.02463239426063,5.88044004874578,5.87472898455348,0.170140807102222,0.15046692670919,0.424241385199561,0.527445411790217,0.545880981294617,0.411350053460722,0.867098616650328,0.894761878356437,10.0525969738464,9.97483099258378,0.200760689696405,0.134695526252577,0.323210095251746,0.734599469194847,36.4485324207662,34.3063588846875,55.640086016419,289.226402606849,423.737363401614,661.707984482874,0,0,0,0,1,0,0,0,0
"250450",250450,0.794973166852512,0.376045988592004,0.418927178260508,2.12067917375508,2.49672516234708,2.91565234060759,4.93627219023304,5.34773584461205,0.0973730256056925,0.174867642154227,0.465197999806619,0.635257890679513,0.430038141650655,0.386250117333462,0.858535202326932,0.87555117362127,8.90910013282527,8.77878792920324,0.226810299087586,0.118056233539862,0.374881584030146,0.607802993082843,42.1022264100301,41.2495450582388,61.5074720727127,332.778168272947,412.852672241595,610.364682513973,0,0,0,0,1,0,0,0,0
"250460",250460,1.52320021434149,0.475879638596226,1.04732057574526,2.15164028231539,2.62751992091161,3.67484049665688,3.73499650070599,4.92367186352449,0.0876171360177491,0.121854769183409,0.233234269285423,0.625479802605628,0.496898071540007,0.371336915235734,0.831628131556818,0.855074006248189,9.24869532374217,9.70582898274107,0.252196527439051,0.204178236029333,0.451975766305689,0.56042289173046,40.9543408161731,46.6076435105182,50.1577382803595,335.566099216868,517.164513241406,848.314671568965,0,0,0,0,1,0,0,0,0
"250470",250470,0.796954803840146,0.328856593342226,0.46809821049792,2.13575451752508,2.4646111108673,2.93270932136522,4.03324147506746,6.22855677934646,0.0832852164842614,0.101525777965745,0.324708037701171,0.472837896579595,0.48706196039654,0.337085523937776,0.840697579455114,0.842519351137695,8.38183155094606,8.43424627054968,0.285024963033194,0.173621842758432,0.415535934987096,0.624999199290761,30.7633823179051,33.6917857956519,50.8135619371424,230.216867447802,345.306884077541,640.042553746663,0,0,0,0,1,0,0,0,0
"250480",250480,1.09770195976865,0.631887636385911,0.465814323382739,1.91404419306236,2.54593182944827,3.01174615283101,3.8611299014345,5.00975723265333,0.106928360815476,0.209747543246318,0.567759751517727,0.698678122945396,0.51221014783105,0.396177186545512,0.88355734916309,0.894020101354398,9.58086890915478,9.62443480677447,0.388989219896061,0.180675968491679,0.299043811138391,0.646175449201982,39.0846225074044,38.3863768966084,63.3816648077137,283.09203421681,409.592436979008,636.354838677015,0,0,0,0,1,0,0,0,0
"250490",250490,0.330567884268378,0.283796965491661,0.0467709187767168,2.61908647906454,2.9028834445562,2.94965436333292,4.65067365339534,5.37097933675418,0.164825557876119,0.111434246705816,0.162991067900518,0.4182941552426,0.607533295106626,0.421164547760903,0.821064944627632,0.874850788219256,9.44549154125587,9.5525816499443,0.162329461667437,0.116755293897781,0.474721309148693,0.582235287294512,38.9628129792594,41.3028372161348,58.0152040235003,315.394214760226,521.287420414138,643.605586166145,0,0,0,0,1,0,0,0,0
"250500",250500,1.04818977993698,0.44645681267174,0.60173296726524,1.98642425948932,2.43288107216106,3.0346140394263,3.54320642634403,5.34778959209533,0.0697372783537575,0.166342007728572,0.56728778469514,0.63087038195941,0.490223202203474,0.329690373264721,0.859100875120272,0.89885529458939,8.74496600894657,8.76217650942257,0.330405091552633,0.162159199417788,0.320401706304751,0.637146567681225,38.6915463019783,38.9601304658853,63.8441206127836,279.323712625682,381.267786990215,630.924262351542,0,0,0,0,1,0,0,0,0
"250510",250510,0.969527180417149,0.479362330154519,0.490164850262631,2.08574899265754,2.56511132281206,3.05527617307469,4.37418556859632,6.31763474666423,0.111814027637664,0.136456816754701,0.503217725601759,0.594260113569317,0.534031273008971,0.411104827105068,0.846269565362213,0.918987097149057,10.0498796396434,10.0232242341283,0.199519294367488,0.137996687556006,0.465958960646943,0.700094099818633,41.1433759497276,39.8266545689442,63.105588333701,289.746737443963,422.088187738176,617.027520725834,0,0,0,0,1,0,0,0,0
"250520",250520,1.0367408600984,0.343311319173335,0.693429540925063,1.9643576676189,2.30766898679224,3.0010985277173,3.38409686214966,5.59634899893119,0.0313013776893304,0.213072986282851,0.782515381357963,0.782740556956166,0.601202409957393,0.440023455747015,0.851860552195461,0.870175240415852,8.85209276137239,8.88930831981114,0.300665778483059,0.231013800430348,0.541259817279984,0.654605083461861,37.8392818027836,41.1889311004347,57.5122769370732,249.219725017483,363.924353312075,687.284747166662,0,0,0,0,1,0,0,0,0
"250530",250530,1.13273570464822,0.0247573756871755,1.10797832896104,2.43070147487742,2.45545885056459,3.56343717952563,5.29271143171449,5.40720020856887,0.129691203426074,0.126109211040012,0.294048088283599,0.513103989104872,0.543686516189492,0.39586050692453,0.888789206727119,0.869051787453393,7.83873755738013,7.84698098213097,0.0913815257846683,0.224227677706101,0.388421516876964,0.620965179488292,34.9956930213458,39.872660601819,43.1124304553821,364.072764394565,418.611103861139,951.96454112148,0,0,0,0,1,0,0,0,0
"250540",250540,0.875924445100511,0.178000148071747,0.697924297028765,2.09566859360705,2.27366874167879,2.97159303870756,4.08490224935607,4.48924323340335,0.110106233033654,0.137751313759921,0.233027953986282,0.385081743868317,0.588742624529143,0.446852022023289,0.89444355695175,0.916991848935839,9.45493225333739,9.59424130217259,0.336337167571213,0.212018964105405,0.434639220709632,0.657086458562221,37.9041594507345,38.4894995537065,67.0479507601118,317.322422064097,337.267613112099,634.14108476758,0,0,0,0,1,0,0,0,0
"250550",250550,0.233611202917541,0.0892502349676476,0.144360967949894,2.58720118809325,2.67645142306089,2.82081239101079,4.02411799717238,4.59568480511627,0.128901532473338,0.141821893876028,0.361730013151804,0.39090035246745,0.358536026994712,0.300575597921027,0.861397186219007,0.882907193588434,8.02355239056621,8.04590874230282,0.0957598869544241,0.0861556782533893,0.711235318232203,0.833179745483019,43.606817418229,41.7417308323118,62.0575720134213,603.222623792034,627.914901278362,579.805052897504,0,0,0,0,1,0,0,0,0
"250560",250560,1.18564184707777,0.555494729254194,0.630147117823574,2.12859403032541,2.6840887595796,3.31423587740318,6.66423455031702,6.64439768394808,0.131489875730357,0.168957782255219,0.374796084936695,0.559456009852652,0.593027645431991,0.381722414076983,0.853164875188973,0.928402334888646,8.90327158361165,8.84217104859871,0.154971097130672,0.154432597863228,0.362198790556513,0.74133583769166,30.6481665032751,34.6692217576915,57.1307715388064,235.937794171588,409.486784435493,732.360192306614,0,0,0,0,1,0,0,0,0
"250570",250570,0.189237959192215,-0.072600907378185,0.261838866570399,2.65084982733616,2.57824891995797,2.84008778652837,3.93674742761926,6.70293449843471,0.0474844959783651,0.167890343921258,0.318939240010965,0.389459274455307,0.631417959898802,0.496828734031004,0.905479964019436,0.935609800706761,9.19441421938772,9.23278656080992,0.206097513398895,0.247153917694658,0.382594399639036,0.616544149472194,34.0041483760782,42.4191432180911,67.8358190793644,465.667381865785,449.985524675343,587.864756088583,0,0,0,0,1,0,0,0,0
"250580",250580,0.911401868446231,0.492611692845619,0.418790175600611,2.16295025353482,2.65556194638044,3.07435212198105,4.77501810700495,5.69230968806963,0.0537905819014837,0.146389532159975,0.574147070990863,0.671715780776583,0.552943005396714,0.362199360124447,0.830326084295911,0.880976039690688,8.9034075175862,8.89041055198667,0.231506317696181,0.113998584191677,0.311053198253065,0.827958615943226,31.6072690458623,35.7639538578683,57.4065247024697,267.817919304604,448.932151798605,672.735039905336,0,0,0,0,1,0,0,0,0
"250590",250590,1.03057494907033,0.675981447462872,0.354593501607459,1.90437955762349,2.58036100508636,2.93495450669382,4.31862632274277,5.49251346068276,0.109586258759161,0.0910742818639067,0.348301958521053,0.477995240704809,0.465148906386791,0.387803184424467,0.865205686411909,0.868433047832336,8.04846874119844,8.02649693898135,0.193354954107686,0.0996005113138514,0.382629418271772,0.833139815327764,33.4876937855126,31.4646633771451,48.2444876374264,244.252091915149,320.03114432794,550.957308828082,0,0,0,0,1,0,0,0,0
"250600",250600,0.545867584120293,0.133628703204051,0.412238880916242,2.58673353969378,2.72036224289783,3.13260112381408,5.31784798096412,5.96990971085235,0.11152742065242,0.175908813519473,0.608646807344014,0.657530355751022,0.446676766809953,0.327731412231954,0.875725280793274,0.901447036592598,10.2253536356837,10.2458708557449,0.188540986763524,0.119131101520433,0.495210985810837,0.704007749137531,39.8821814880428,41.4388872371416,60.7242198608395,508.723938319677,547.869936884532,722.773090594676,0,0,0,0,1,0,0,0,0
"250610",250610,0.726786539228661,0.442894729237512,0.283891809991149,2.23256908097403,2.67546381021154,2.95935562020269,4.39513024654177,6.24727123708577,0.0823110236446789,0.252216427662994,0.329746116017497,0.416918937084727,0.52999265160324,0.416604096250565,0.862122875392724,0.931539268469683,9.48759324663201,9.38362118414994,0.239329178845026,0.140448614810629,0.501783531324498,0.742027811011576,36.4228681454822,34.6497611997194,72.507499123476,331.677971812019,446.927360751923,642.481391259648,0,0,0,0,1,0,0,0,0
"250620",250620,1.18042968059211,0.496048478291727,0.684381202300378,2.0620609045933,2.55810938288503,3.2424905851854,5.0531031086773,6.28996039982692,0.112222124443155,0.236311150846675,0.428088726362604,0.47109757875773,0.427638187352234,0.279600856049536,0.885678076214796,0.895236798687539,7.89506349595297,7.98036576509756,0.206918662806259,0.131784457517638,0.337906677231013,0.703205008663184,36.5471120911325,39.0630792665669,62.7380884367788,249.38058801024,449.844675477976,1071.53201399254,0,0,0,0,1,0,0,0,0
"250630",250630,0.745417860261064,0.274048579638752,0.471369280622313,2.5422498133317,2.81629839297045,3.28766767359276,5.36677155014275,6.5063877437329,0.145867034931696,0.191438795935622,0.843198914824308,0.855988500837958,0.392571463110526,0.288089474165871,0.866427023681873,0.882218196106184,10.7924893031478,10.8489875109902,0.253869873682075,0.134956719499939,0.483280225432827,0.668857350263324,39.5635439989488,43.1740987889746,49.7300160121322,460.143695845518,633.426821196226,920.89230106933,0,0,0,0,1,0,0,0,0
"250650",250650,0.792821617512942,0.718555226180504,0.0742663913324378,2.36226554296183,3.08082076914234,3.15508716047478,5.85788301166552,6.7000499026011,0.139385589187393,0.158345818441957,0.325263504599087,0.394480708459573,0.362669221658273,0.291289940333431,0.852631814696926,0.904918008343715,8.71144331694602,8.62855565928759,0.1493012408904,0.10017223058217,0.510605118576141,0.667657788677504,36.0930992359631,35.0259962797522,63.0871535702886,352.378477320704,621.895406923193,670.545696793082,0,0,0,0,1,0,0,0,0
"250660",250660,0.946030252351191,0.654899064752496,0.291131187598695,1.8882237646623,2.54312282941479,2.83425401701349,6.13084446296411,6.28432799201997,0.133511937360473,0.283144303980687,0.457238341280071,0.556008146601749,0.57133135117235,0.452824140926355,0.87006475618854,0.897557830170245,8.79224584452545,8.76139348523099,0.160782256820058,0.147813791014168,0.349255239458543,0.669447848388305,29.8649838221928,35.1128928712944,73.2873881241413,188.906583629071,322.41658557797,549.04376176268,0,0,0,0,1,0,0,0,0
"250670",250670,0.82449751738959,0.355301058910789,0.4691964584788,2.24298812461054,2.59828918352133,3.06748564200013,4.86109816857863,5.47295644472555,0.103158203293514,0.107149177774989,0.179986305380855,0.361924505482989,0.53724320721018,0.383761174337512,0.882847719406248,0.933981202190587,9.23239536049153,9.35677565021609,0.245167216813167,0.156167023959433,0.375746443587551,0.61395043344699,34.2523570321792,36.1487503283199,93.8129960560089,326.782122910299,416.759327165593,719.926118876173,0,0,0,0,1,0,0,0,0
"250680",250680,0.91403856448025,0.314996632285553,0.599041932194698,2.21821932875683,2.53321596104238,3.13225789323708,4.2165389932979,5.6456566960382,0.0660758695226528,0.134908387285548,0.525850559390348,0.611082582505926,0.598230124286107,0.403870924142295,0.859851307676174,0.867285468617244,9.98603481244803,9.97212702824675,0.400326132158494,0.227113660741037,0.365960251164738,0.499736404941543,39.7908418273822,41.0966834229085,62.2319125821594,339.658707581627,449.110098189889,722.263326975609,0,0,0,0,1,0,0,0,0
"250690",250690,0.763513848166889,0.166199715897486,0.597314132269403,2.42799636423265,2.59419608013014,3.19151021239954,4.71852549010583,5.57515603635688,0.126626130520646,0.133879521288948,0.761865175337094,0.785535763870325,0.450853669977162,0.346243446061207,0.849308499143156,0.866381062237618,10.1835405968255,10.1348770127022,0.260221897369463,0.122398253640017,0.448568300924109,0.689020873863557,39.5670587418458,43.1475142744468,48.0767347465171,389.550791429287,491.533423282882,651.5199356886,0,0,0,0,1,0,0,0,0
"250700",250700,0.826351150135863,0.577979304976841,0.248371845159022,2.33352333581852,2.91150264079536,3.15987448595438,5.85511684727991,7.05278159317122,0.188873191409604,0.185645045188904,0.59982840423337,0.695403115083825,0.448517507694991,0.265397544273116,0.871689023824692,0.884955311862329,9.89414403635502,9.95811777318346,0.160863676683657,0.140099434089018,0.390149216700754,0.722236295997913,36.7171865986432,38.1364656822499,55.0325434647095,368.922677332755,556.786286578814,754.1796761675,0,0,0,0,1,0,0,0,0
"250710",250710,0.930561360061448,0.142696809650821,0.787864550410627,2.38954485718086,2.53224166683168,3.32010621724231,4.11720506903658,4.72368553952449,0.0953250730659542,0.150597165171027,0.425307033861963,0.543742102452697,0.604488424512106,0.490082068089002,0.839312633838944,0.871893048808603,9.50561851905704,9.59103453106851,0.226571622372622,0.110233824240366,0.467060558902162,0.69658314457226,34.5413450807561,37.7443954305522,57.9432363527988,354.298180657475,384.99655802956,609.132933963671,0,0,0,0,1,0,0,0,0
"250720",250720,1.00849489816278,0.381297364749886,0.627197533412897,1.98993965666694,2.37123702141683,2.99843455482973,3.62225947644521,4.93649855144761,0.0501648988830376,0.237609507738513,0.449075593444071,0.531790057609098,0.587389930266792,0.469065641920578,0.860970461293202,0.878793107906737,9.12052506555339,9.14569517850719,0.152448351569884,0.157633456080238,0.528798005036671,0.579397185404406,33.7744221550518,42.5731360077494,66.5686405547524,257.082788581619,351.518305947346,675.906456349191,0,0,0,0,1,0,0,0,0
"250730",250730,0.0525958896350199,-0.0820529617977317,0.134648851432752,2.77624402109248,2.69419105929475,2.8288399107275,4.24411655781758,5.39070069548467,0.0930547471679495,0.126870245875259,0.336785870086573,0.44668421052973,0.617919145208136,0.463899137353011,0.850809568934078,0.916007859984973,9.81705782319943,9.85219425813858,0.25405680115714,0.0977019424807523,0.496179693792492,0.729749239595516,35.4886472015582,40.0160050489698,69.7746547988336,278.446901891873,413.661521688767,583.731198650764,0,0,0,0,1,0,0,0,0
"250740",250740,0.608495181957641,0.0852533253272926,0.523241856630348,2.46917164396823,2.55442496929552,3.07766682592587,4.04095089116098,5.02003831557279,0.111005248835981,0.12764112486661,0.427468809620617,0.515798029064823,0.53716877935926,0.411398736562089,0.872152188175828,0.878423348848492,9.15461622091052,9.1945158215967,0.321792166926848,0.217830254012148,0.413180181287826,0.667367865778611,35.0576825564395,35.7686313828891,54.9619161023335,408.715063197692,388.602431542577,697.803833638746,0,0,0,0,1,0,0,0,0
"250750",250750,0.796473133062633,0.275853125916567,0.520620007146066,3.20563948626102,3.48149261217759,4.00211261932366,7.93816690375735,8.68962331906356,0.309668889774324,0.308519552662057,1,1,0.177388296210581,0.115622912773657,0.87174236385166,0.878802778240164,13.1175518193945,13.3012356589475,0.176494845819241,0.128404613204642,0.382039398096048,0.70130267924821,40.8731165971724,42.6737590258126,46.7548673314963,916.527140314272,1180.87464718005,1594.90147457,0,0,0,0,1,0,0,0,0
"250760",250760,0.84341726601435,0.449434080592807,0.393983185421544,2.03364403387396,2.48307811446676,2.87706129988831,3.68405380661432,4.67437190404246,0.0819458667304629,0.095314145690586,0.658678487547753,0.738172574518597,0.619443870499546,0.436872112287371,0.862730661999672,0.893202916720991,8.88447171560557,8.8651704196659,0.380921111153624,0.268743306848525,0.358168408435997,0.506340399606917,37.9330408610772,36.2971286391907,74.0478219782933,305.059012876119,395.441520973141,601.475983124665,0,0,0,0,1,0,0,0,0
"250780",250780,0.944106815876994,0.399843894026576,0.544262921850419,2.05167980963173,2.45152370365831,2.99578662550873,4.29709815477064,5.20943613019824,0.10366308256054,0.112066857415616,0.493932038858209,0.582942359248925,0.426624045310823,0.319749392542991,0.86944214469466,0.870620466478022,8.66008067679766,8.69416714191878,0.209651545721294,0.160308496126536,0.361192686076611,0.44298279667322,37.0823959237216,40.0798404099079,65.2039099381491,280.75441208208,402.684945509023,717.418747879065,0,0,0,0,1,0,0,0,0
"250790",250790,0.991095757188527,0.226868821801135,0.764226935387392,2.31805572962714,2.54492455142828,3.30915148681567,3.85793359123128,4.94701791266071,0.0448037187056655,0.180360221044717,0.882095651725593,0.897377423032698,0.615307812994342,0.461606153225508,0.82599380672203,0.858095982437211,9.14899673970536,9.17440226522757,0.286415071105704,0.105274739161039,0.482449902115366,0.72958972002554,42.392974581386,40.5591592385363,50.7797021819215,327.389323305512,445.919305032307,696.736381218226,0,0,0,0,1,0,0,0,0
"250800",250800,1.48923513614989,0.915488437426302,0.573746698723587,1.81244134341646,2.72792978084276,3.30167647956635,5.66224442860276,5.62052553767193,0.0730450216607925,0.099682936941687,0.251259146584621,0.38486809358478,0.574851256621453,0.390476277015795,0.881558449421825,0.918320897407174,9.26131861466821,9.21483027729582,0.160061110047247,0.152659324880495,0.288715350962192,0.750792972327162,31.946947255138,33.1000778510468,59.2286500675437,213.025382382095,465.754937255826,825.220191602808,0,0,0,0,1,0,0,0,0
"250810",250810,1.13690070006153,0.870950343462234,0.265950356599293,1.91435394699655,2.78530429045879,3.05125464705808,4.60004956034236,6.10205027757493,0.136127521015107,0.185987610857555,0.285441278666337,0.359620148625266,0.514584911313262,0.4316648369993,0.868801066304249,0.877939774307269,8.65799806564972,8.48549610466679,0.212578054313435,0.106357353484797,0.312008817753471,0.810764946557787,33.8155166048161,31.6137653402104,67.5853883570721,243.956629285019,543.703198954461,615.031448590646,0,0,0,0,1,0,0,0,0
"250820",250820,0.800700764606448,0.17886954630178,0.621831218304668,2.31381570476709,2.49268525106887,3.11451646937354,5.56518516976262,6.78167861745657,0.0989354934739113,0.194789342419559,0.363015569592301,0.472339825019523,0.583232020586107,0.386779261137554,0.913349593912965,0.872988171291305,8.89863879134202,8.86587628541695,0.190590427904996,0.101010890261745,0.444853330575434,0.782313786687173,37.1223936348713,36.0854840757523,64.7597998022996,390.844027109367,392.09018177182,563.800598358028,0,0,0,0,1,0,0,0,0
"250830",250830,0.886481753317805,-0.136030283382703,1.02251203670051,2.80028034396044,2.66425006057774,3.68676209727825,4.61234324269595,5.76588010999459,0.103311112089029,0.153547503218586,0.282355372391991,0.335844994617109,0.413505992511414,0.294179128625675,0.885983782066155,0.885219410097031,9.98322251954113,10.092205276808,0.214844838483744,0.120051670051251,0.53300669085251,0.662170705724683,38.2014730157362,43.023944270196,49.7717439736668,571.243815718815,568.725847194217,907.401499866721,0,0,0,0,1,0,0,0,0
"250840",250840,1.5915535335126,1.41257491738103,0.178978616131569,1.35030703636738,2.76288195374842,2.94186056987998,4.01998196866671,5.24388331630816,0.116195629799394,0.175771598658703,0.222204687053385,0.34701731875712,0.580123757721909,0.350390394875581,0.841456095422008,0.894741707588255,8.09498875728425,8.04494704958565,0.113631577778634,0.128064962171346,0.475345988730686,0.756078001447515,31.7427564803327,31.771559956031,52.70099952216,118.377931595086,307.302609582529,621.759636122783,0,0,0,0,1,0,0,0,0
"250850",250850,0.747116794527919,0.28764505738652,0.459471737141399,2.07325355523275,2.36089861261927,2.82037034976067,5.50027095073865,6.18255328242776,0.0464305251974113,0.155569225818413,0.337885901201356,0.428796844168706,0.430447000148689,0.292558940086743,0.887048647837644,0.911034725652554,8.85779972474882,8.93656120460661,0.191703414389108,0.195015120446602,0.410873016715943,0.706151222680985,38.7963739889793,36.1623172492422,96.7749394943925,300.858724773828,321.109577889181,547.985393259971,0,0,0,0,1,0,0,0,0
"250860",250860,0.988506326765447,0.415279577824883,0.573226748940565,2.12607692798825,2.54135650581314,3.1145832547537,4.05040379830352,4.7417738166736,0.130061663360597,0.12287762101756,0.251021244744217,0.822860071776056,0.58073721176833,0.359568559665618,0.824496743179918,0.858441374987925,8.94884572727779,9.18553525307771,0.163085596817318,0.167839628751037,0.560043521237376,0.588366169579338,35.5737826403891,42.8396724785976,56.3152151348553,272.791168757719,492.204606348797,849.802371525515,0,0,0,0,1,0,0,0,0
"250870",250870,0.311445015486204,-0.210572214238708,0.522017229724912,2.51893515655341,2.3083629423147,2.83038017203962,4.20846216080867,8.61034146985792,0.0771560049840436,0.224607650020611,0.227802500618668,0.376409366904477,0.568414975142616,0.36549134864773,0.904867037095788,0.928846191100236,8.45935218938267,8.14873480891982,0.267054426956717,0.24397157230098,0.45981863514785,0.554038781505046,38.5970253099198,38.538481526614,62.6787217622903,369.706307124366,349.292996579694,543.67326870489,0,0,0,0,1,0,0,0,0
"250880",250880,0.952073191602854,0.376676352828549,0.575396838774305,2.17802984236618,2.55470619519473,3.13010303396903,4.59448521624937,6.94761067501593,0.117962402246555,0.174542750949863,0.758260003334636,0.82905832748147,0.499714849741872,0.37626502491886,0.866777572943955,0.865377567595153,8.70334075099325,8.6468169591219,0.389240473825566,0.137143089108612,0.424039372421462,0.687004756717498,43.9908623015844,44.0216197329895,64.0292112905399,369.337243770099,475.444126513551,775.471111596213,0,0,0,0,1,0,0,0,0
"250890",250890,0.932131473053875,0.188721360949424,0.743410112104451,2.39048894882526,2.57921030977468,3.32262042187914,4.08335493233437,4.99367568662478,0.0892851972167226,0.187751593664616,0.599294405361866,0.668633614591524,0.56701784086707,0.436418446370092,0.875696878581762,0.87454119541815,10.8175157257159,10.9041010503129,0.259080789964192,0.125288260239971,0.472347415994941,0.698671280591075,43.4414249926817,43.9879242584648,55.0975329046908,444.177736356217,500.434357242276,822.744110053065,0,0,0,0,1,0,0,0,0
"250900",250900,0.796135208552414,0.200795729184158,0.595339479368257,2.34102527568828,2.54182100487244,3.13716048424069,4.71321584396936,6.22215147625384,0.101188714349122,0.247756376285251,0.2950329670329,0.458894299602618,0.564312919878163,0.460720934166849,0.864468998201883,0.921873194580044,9.33917324185871,9.25655579579224,0.137144469386943,0.177011223979183,0.256988883284902,0.736424943218733,31.3553461291279,34.2687823271954,62.6275901623442,356.965841373481,414.02120067702,595.140685721324,0,0,0,0,1,0,0,0,0
